D,P,Q,R,U,W,X,Y,Z
1,-1.1393612345503674,0,0,1,0,1.7426294462206184,-6.986626615761545,0
0,1.4139600816141396,0,0,1,0,-2.251687432217426,-8.867893462301312,0
1,0.1311557480807889,1,1,0,0,-0.1353841758130475,-2.624479794958239,0
1,0.3999798223957473,0,0,0,1,0.738024933416485,5.322794834968735,1
1,-1.3760389261180983,1,1,1,0,3.0905274622869356,-4.036203045444487,1
0,1.1556651096524433,0,0,0,1,-0.9249999259989448,1.6481008388539595,1
1,-1.37724275433359,0,1,1,1,5.1345502889355235,4.913889782772991,1
1,-0.014015477986147638,0,1,1,0,2.7848943234376646,-1.4893376999520223,1
1,-0.9309683214462116,1,1,1,0,2.0803091328340906,-3.8593733291888004,1
1,2.0485263739156343,1,1,0,0,-0.6022677062853419,-5.093943193028768,0
0,-0.1533426773928078,0,0,1,1,-0.27899674349265036,-2.8586588044513968,1
0,0.3134281180520977,0,0,1,0,1.7548774820076825,-3.243797141717409,0
1,-0.9643506840571591,0,1,1,0,3.3472816131734486,-1.5546951228693897,0
1,-0.6493570092399741,0,1,1,1,3.168411226000141,0.1977131472499,1
1,-1.0564573173727794,0,0,1,0,2.461589145185989,0.045144077116153536,1
1,-0.08794867508364991,1,1,0,1,0.747879616518665,0.9597480683434938,1
1,-0.43373652786971945,1,1,1,0,2.5342133741441564,-4.140496592814026,1
1,-0.615649529004309,1,1,0,1,1.107930758540454,-1.6039607741745852,0
1,-1.4484540060311828,0,0,1,1,2.0724481612427805,0.38613388438618257,1
1,2.6983931301333888,1,1,0,0,-0.909389107139881,-5.6393511733988415,0
0,0.8817528408193755,1,1,0,1,-1.0223168118282706,-3.2190766604277,0
0,1.8508395745116923,0,0,0,1,-1.338482673357289,-2.1901034501883867,0
0,0.7773408047647611,0,0,0,1,-1.1240401758993919,-0.38264140752545994,0
0,-0.6171271744359023,0,0,0,1,0.4467888793402722,0.8012847128010887,0
0,-0.5675722355742954,1,0,0,0,1.5640175607651403,-3.8324851203870978,0
0,-0.21522767200448667,0,0,0,1,-0.48286761045958715,0.6848620968242395,0
0,-1.0767648352835306,0,0,0,1,-0.7120067286099532,1.6330857521473767,1
1,0.6116155164638504,1,1,0,1,0.9832824067681007,-0.9138198547744195,1
0,0.742563992970611,1,0,1,0,-0.9664046297729857,-6.3266642526849175,1
0,-0.3288123107033079,1,0,0,1,1.5999193403401575,-1.953571129382275,0
0,0.6972846249776493,0,1,0,1,-0.13444662639044364,0.3618285321176671,0
0,-0.8377376037784015,0,0,0,1,0.7841112438045824,2.6485194764740743,1
1,0.8849298950412343,0,1,1,1,0.7873855394513426,-3.422495279972589,1
1,0.8252175149545353,0,0,0,1,-0.7128651185613202,0.2640724436261137,0
1,-0.19805672946050965,0,0,0,1,1.2880091128795752,3.0445483523642634,0
0,0.19044258000797212,0,0,1,1,0.9889307144622781,-2.178801178176297,1
1,0.07668444422209852,1,1,1,0,1.4382182504561087,-4.796067164681162,1
1,-0.7498028954080324,1,1,1,0,3.6302403837385766,-6.654963996897171,0
0,0.7309166920508581,1,0,0,0,-2.3900704207855097,-5.333425245384658,0
1,-1.4770056556204538,1,0,1,0,1.6304918829599564,-3.5263155205049843,1
0,1.580587834655716,0,0,0,1,-3.1897743360545787,-1.455851902196683,1
1,-0.9817578081330184,1,1,1,0,2.7942734529513844,-4.200189356953099,1
0,1.099459982793868,0,0,0,1,-0.5492594779736685,0.6459478508936974,0
0,1.3212241571952885,1,0,1,0,-1.190664961054748,-9.61946223463251,1
0,0.6345251736127199,0,0,1,0,-0.5272998956938886,-6.116351552382031,0
1,0.6335308351033706,0,1,0,1,0.728488006833268,2.144544534665389,0
1,0.5743086452319277,1,1,1,0,1.165189442219666,-7.4195283953733,1
1,-0.22438838824038673,1,1,0,0,1.604926853057939,-2.7482620369469952,0
1,0.05593255625479513,1,0,1,0,2.915894417171437,-2.176354521977407,1
0,0.9062001139348063,0,0,1,0,-0.22919230368403848,-5.673678105840155,0
0,-0.19656436070766517,0,0,0,1,0.20938469149194067,-0.16028565949739942,0
1,-0.30534722738284414,1,1,0,0,2.069239842664657,-2.1931196847500134,0
1,-0.22556294138008498,0,0,0,1,1.793823260303138,2.8454958173382296,0
1,-0.9954419143954326,0,1,1,1,2.623901513740675,-1.0830461771587647,1
1,-1.598120749328744,0,0,1,0,2.54110840910027,-4.286507611154292,0
1,0.4553446083831749,0,1,1,1,1.2284260197333001,-1.9347857388251963,1
1,0.21066459150911773,0,1,1,0,1.6585618465618748,-3.14375213964204,1
1,0.6613644377562949,0,0,1,0,1.193355935376832,-1.9327948683868672,1
1,0.11579158682203848,1,1,0,1,1.187700535367874,-2.3909650889488856,0
1,-0.04751676081745795,1,1,1,0,1.0882550255434276,-7.171712327445396,1
0,0.23958082016721285,1,0,0,0,-0.3163070000573269,-2.079970873956042,0
1,0.10733736542009673,0,1,0,1,1.0922856726099062,4.3148894404455245,1
1,1.8128586197075653,0,1,0,1,-1.0404286333979242,-0.9476026347667905,0
1,0.004917484868283996,0,0,0,1,1.509828010341672,0.9820193663449317,0
1,-0.7685824446938738,0,0,0,1,1.4934061718100862,0.5594623167491339,0
1,-0.7812865379924859,1,1,1,0,3.1782028534175817,-4.080319839647958,1
1,-0.1533513451792889,0,0,1,0,0.7062606016956525,-1.9986762131401128,1
1,-0.7481632306852912,0,1,1,1,3.9875691932197928,-0.47980282107283245,0
1,-1.039319781606697,0,0,1,0,2.847995567534256,-3.148900961860008,0
0,-0.43815849328169426,0,0,0,1,-0.17336581848519933,-0.6078052544120751,0
1,0.5275125646698275,0,1,1,1,2.535087391568888,1.5201429360169108,1
1,-0.7488199479817815,1,1,0,0,1.670653507680043,-3.8000963476123117,0
0,0.796975969696306,0,0,0,1,-0.20687754943517422,-1.1469998019554382,0
0,0.6347205125966031,0,0,1,0,0.5940996277989854,-4.134416122702094,0
0,0.9093703736650677,0,1,0,1,-0.5550699034740957,1.8456656279692392,1
0,-0.6086339914510503,0,0,0,1,-1.0929979268880867,0.8076279513935976,0
0,-0.048142245804458327,0,1,0,1,0.4013246515500125,-0.4100062326516043,0
1,0.6038505849834443,1,1,1,0,2.2808527197225286,-4.930171386750633,1
1,-1.081486280333083,1,1,0,0,0.2717022188880325,-4.202719403480785,0
0,-0.7171085029719154,1,0,0,1,0.7642585169931251,-0.2807756173897402,1
1,0.46523626402671725,1,1,1,0,1.9124792125571721,-5.142991550767142,1
0,1.3402595729772075,1,1,0,0,-2.5334467684198088,-6.233515164950867,0
1,2.0198312041339253,1,1,1,0,-1.3142094692086126,-8.55633936384378,1
1,-2.2008824308634103,1,1,0,0,4.991919164556451,0.28531302142185333,0
1,0.39254488712502095,1,1,0,1,0.9287700291534466,-0.826461298262277,1
0,-1.2142942320145833,0,0,1,0,1.139099621240635,-4.707585713807004,0
0,0.8293469714772685,1,0,0,0,-1.8527751368853544,-6.638457619114727,0
0,-1.378951864734887,1,0,0,1,1.8364422392076514,2.624588894981773,1
1,-0.8867113335910187,1,0,0,0,1.2110504430875944,-4.398024071011455,0
1,-1.7851374754617353,1,0,1,0,1.2584884582469074,-5.050177473071405,1
1,-0.5815710669115017,1,1,1,0,2.7913573187342173,-5.074464334529702,1
1,-0.23825969624862334,1,0,0,0,-0.19191565932460394,-3.3464142438718154,0
0,1.2280803403938418,0,0,1,0,-1.3129456867051372,-5.149590589907573,1
1,0.8580430096287234,1,1,0,0,1.8880875543436644,-2.9754327507656875,0
1,-0.41267976004405743,1,1,0,0,1.0608068925443377,-1.5510573563060752,0
0,1.4664386139906682,1,0,1,0,-1.8934136945016806,-9.589725209918255,0
1,0.42187720832272496,1,1,0,1,0.6425260233776359,-0.018481006534066813,1
1,-0.19092915441270758,0,0,1,0,0.7247973991707297,-2.9003024086000266,1
1,-1.6451538793254696,1,1,1,0,3.085059467192676,-7.435664549906296,0
1,0.4540935105630646,1,1,0,0,-1.0709266800258999,-3.204706581646554,0
0,-0.235766995278609,1,1,0,0,-0.9008930877655683,-3.2632673738114693,1
1,0.25271789026635433,1,0,0,1,1.0337561694312685,-1.1280350586221837,0
0,-0.29097542923878944,0,0,0,1,0.5599027981416008,1.4188479594434757,0
1,0.493518653704514,1,0,1,0,0.8513504173808137,-6.5602506143115935,1
1,0.29642751879422147,1,1,0,0,1.6382147590693599,-1.7425743142086125,0
0,1.1218677016037053,0,0,0,1,-1.9617896271728779,2.0809539005758673,1
0,0.44387206316930317,1,1,0,0,0.38710851485876774,-4.705520893124601,0
1,1.6069587880065523,1,1,0,0,0.978723559783375,-4.088871186479623,0
1,-0.5715781234752978,0,0,0,1,1.912350253836279,4.8585407202804864,1
1,-0.43750359118092175,1,1,1,0,4.300589184864259,-3.6514923171608724,1
1,-0.08798901502664246,0,1,1,0,3.0456228701925454,-4.4153266491062215,0
1,0.7561752554611614,0,1,1,1,1.0064737365876444,-3.6771430136553604,0
1,0.8467933363615423,1,1,1,0,0.5755620732909806,-7.431294700866781,1
1,-1.6308676917691574,0,0,0,1,1.4011077019296614,1.7496025627120313,0
1,0.6281170055272303,1,1,0,0,0.033261442094979055,-3.313286647878772,0
1,-0.5400148822043953,1,1,1,0,1.9945161970562904,-6.792535935828842,0
1,0.8124080990886265,1,0,1,0,-0.19727104516599553,-8.429713855521388,1
1,-0.9652335030707572,0,1,1,0,2.921993626759122,-1.6111134205326452,0
0,-0.8387154254118897,0,1,0,1,-0.015193558971906329,0.7903803275691434,0
1,-1.7431515920102367,1,0,1,0,1.7274456196780867,-6.544294425714167,1
1,0.4630599498081278,0,0,0,1,1.7356063976528604,3.758967815783742,1
0,1.4405802523703553,0,1,1,0,0.8386157047123939,-3.2231007612303397,1
1,-0.03839476242135572,1,1,0,0,2.3897469560987536,-2.851423157100866,0
1,-0.09373515139080482,1,1,1,0,3.7506311013008857,-2.86588481194095,1
1,-0.2731576257329842,0,0,0,1,1.5867842614457774,3.9386810244551334,1
1,1.8246424221343949,1,1,0,0,0.10615174035779351,-3.5635646860251637,0
0,1.2267878434297497,0,0,1,0,0.3096166320764586,-3.7423302099930638,1
1,0.3347866610405257,1,0,0,0,0.46461145205535404,-4.360149492283832,0
0,-0.13503148746427004,0,0,1,0,-0.525019826639757,-5.9410782950354895,1
1,0.5178892482484265,1,1,0,1,2.20119824453412,0.9304905615498726,1
1,-1.4082080342257481,0,1,1,0,2.040158810784899,-4.502642320049352,0
1,-0.49940504987928014,1,1,1,0,1.6913369790192694,-4.348940614308346,1
0,0.2340862343876622,1,1,0,0,-1.618090773115512,-5.970666853170613,0
0,0.45055561478565403,0,1,0,1,0.9603100174247441,4.088939895373857,1
1,-0.4958617727763045,0,0,0,1,0.21724093388451882,1.4321811963339193,0
1,-0.7368157112628102,1,1,0,0,2.021494804054413,-2.208601070186575,0
1,-2.1055628745364885,1,1,0,1,3.728248626364585,3.700458556089656,1
1,-0.7418766324748984,1,1,1,0,5.247037356031046,-3.789156858571535,0
1,-0.7015757640112111,0,0,1,1,4.235443384739678,0.9373704666450978,1
1,-0.4945576458248603,1,1,1,0,2.288923184109014,-6.829837986567127,0
1,-0.12992141714450023,0,1,1,0,2.646232440363022,-3.5987109690295718,0
0,0.6745502140453324,0,0,0,0,-1.237674541935652,-3.033554456067641,0
0,-0.8721425988765091,0,0,0,1,0.6563608133711225,3.258801528338728,1
1,-0.8195430450967741,0,0,1,1,1.445130105173914,-1.3476769466562795,1
1,0.2194587161639462,0,1,0,1,1.4389535132747993,0.8881195210738251,0
0,-0.9464088376313426,0,0,0,1,1.286047363564925,4.552872539436728,1
0,-1.5018862756419273,1,0,0,1,1.4837686048132683,1.6047455699130149,1
0,0.2438966700417052,0,0,0,1,-0.47008895188305355,1.646930248181727,1
0,0.9737304756607023,0,0,1,1,-0.7639970832749093,-4.194886152496745,1
1,0.6247555329860924,1,1,1,0,2.9556818253851587,-3.166121451953141,1
1,0.2790142447019339,0,1,1,0,1.7600447554708005,-6.221810861531962,0
1,-0.278156559966226,0,1,1,0,1.6391955690626725,-4.464316223114668,0
1,-1.6662215280029127,0,0,1,1,1.8341874010229446,-0.8906038174616387,1
1,1.2769371446732705,0,1,1,1,2.5185850023811307,-1.7115701326834802,1
1,-0.2740444142809898,1,1,1,0,1.837025527187448,-4.301705649160729,1
1,0.7930173501384699,1,1,0,1,1.4332663421506406,0.5149732884692327,1
1,0.17952659577783414,0,0,0,1,1.7175807069521758,2.0487679982211815,0
1,0.49391310398057475,1,0,1,0,0.43396690305177377,-10.473395520755195,0
1,-1.0293841779690829,1,1,0,0,2.211136599096529,-3.558006646286264,0
1,-0.9695111828860485,0,1,0,1,1.4283087707892768,0.8798317475473011,0
0,0.9856953473193134,0,0,1,0,0.12042940726745016,-3.3172061458317934,1
0,-0.6623444421522061,0,0,1,0,0.8216258482622875,-4.347723804609153,1
1,-0.2717237764613722,0,1,0,1,2.0675420474650803,1.065593107377661,0
1,0.12074605169702979,0,0,0,1,1.3697335044796852,2.145373907428855,0
1,0.7773566192617858,1,1,1,0,0.9004640277126714,-9.004205077902338,0
1,-0.9528403522894872,0,1,0,1,2.4565618635875137,-0.009823094289358902,0
0,0.17963404218991752,0,0,0,0,-2.0070589336629148,-1.996940048835442,0
1,-1.0597011671318786,1,1,0,1,2.461253489757177,2.1785180911122417,1
1,-0.6473588868049774,1,1,1,0,4.414379764799063,-3.0613535339793163,1
0,0.35638333302538494,0,0,0,1,0.25626000196822674,2.9508126130942487,1
0,0.6524014451639013,1,0,0,1,-0.7813096388300613,0.38998870960644294,1
0,-0.82431096066747,1,1,0,0,-0.8755256694564646,-4.780111160713251,0
0,-0.3922730278244957,0,0,0,1,0.36940336418865594,4.175694658291851,1
1,-0.2258376449178458,1,0,1,0,1.390594591947667,-6.3979341367655875,1
1,0.5239516790205087,0,1,1,0,0.4208776958787612,-5.823312829745082,0
1,1.432719594888326,1,1,1,0,0.882212940733696,-8.60855208772258,0
1,0.662155254880129,1,1,1,0,1.8864419470098825,-4.338125344916247,1
0,-1.890947532443703,0,0,1,0,2.091538619966941,-1.1956217352887981,1
1,-1.718658512723122,1,1,1,0,5.726746021095558,-4.437534556964335,0
0,1.1169768664518913,1,1,0,0,-0.6425352530390633,-4.202880596085726,0
1,0.4588826851283945,0,1,0,1,1.1867850016377148,1.3991051279977644,0
1,-0.9775652530595197,1,0,0,1,2.0873017282169894,1.3210967314355628,1
1,-2.2730341815042157,0,0,1,1,2.413303723526602,0.18154463414864863,1
1,0.7500898192518808,1,1,0,0,-0.5465345697762919,-3.04622293275429,1
1,-0.8365617948047758,0,0,1,0,0.898129666158098,-4.824529342644419,0
1,1.5245153957359137,0,0,1,0,0.5022119256417779,-5.86429625895832,0
1,0.3526374673623233,1,1,1,0,2.8521726899345206,-6.506528932924848,1
0,-0.10607658430072127,0,0,0,1,-0.02224148930866042,-0.10156506462020543,0
1,0.8295401824913858,1,1,0,1,0.5134935724860885,-0.8548501413223459,1
1,0.9769178897714851,1,1,1,0,0.582759984663836,-8.110457776903901,1
1,0.236525067101199,0,1,1,0,0.3576460836311013,-2.4814754057701025,1
1,0.278167870922326,1,1,0,0,-0.0839104181252407,-4.480000414407956,0
0,1.4327340254455112,0,0,0,1,-1.0158789084452229,-0.32273544026681933,0
1,-0.9036149132912362,0,1,0,1,2.456382121673892,1.775600173258141,0
1,0.7420582274692743,0,0,0,1,0.4721001544640834,-0.3344835696543048,0
1,-1.3869404309376692,1,1,1,0,4.326812854883174,-4.11845170075075,1
1,0.8388167047304401,0,1,0,1,0.6639751039067557,-1.0019628268826795,0
1,-1.0822470803260817,1,1,1,0,3.210424573492115,-4.066520007441407,1
0,0.49664609778796587,1,1,0,0,-0.7971592217343959,-6.337062130107109,0
0,1.8788593505855156,1,1,1,0,-0.060156138760293965,-10.146300250808238,0
1,-1.5283440154433485,1,0,0,0,2.3969709580748377,-3.0417300964986564,0
1,-0.967395116414668,1,0,1,0,2.968850558395972,-4.02897288253998,1
0,1.3397162690306432,0,0,1,0,-0.3713244170516374,-3.864043728639986,1
1,-0.05398954525778583,0,1,0,1,2.2188427197903975,5.8328712167114265,1
1,-0.7816975328858403,1,1,0,0,2.3391421155433223,-1.802780839079893,0
1,-0.8404796072206576,0,1,1,1,4.486291679427226,2.8361443389225824,1
0,1.4334502494265011,0,1,0,1,-1.4676518821956024,2.301301685903847,1
1,0.3462995583725036,0,0,1,0,1.0264414050786719,-1.708363972567423,1
0,1.6548427384136093,0,0,1,0,-1.075228431177023,-4.497630072707444,1
1,-2.3175981731202406,1,0,0,0,2.555902944609946,-2.3502601864037054,0
0,0.5799491732077803,1,0,1,0,-1.1194565954594111,-7.422854417874874,1
1,-0.04891346627076625,1,0,1,0,1.7666388514529232,-5.437797659215807,1
1,1.558530376783344,1,0,1,0,0.5359790537741591,-6.80220295671277,1
1,0.3505277644019457,0,0,0,1,-0.23438308278499254,-0.8623028550416544,0
1,-2.2810038658795717,0,0,0,1,2.784406835647883,1.5277910594678012,0
0,-0.6758419825561368,0,1,0,1,0.5351481418128121,-0.33884837408905033,0
0,0.2853301543575705,0,0,1,0,-0.8050981690958224,-6.659687577724744,0
1,-0.04728920357296161,0,0,1,0,1.471796630463876,-4.8563343108417785,0
1,0.03199661246934333,1,1,0,1,0.7472453413879783,-1.635394751415918,0
1,0.8528405201429369,0,1,0,1,0.665391964746365,-0.3916650412629644,0
1,1.2261836757029814,1,1,1,0,0.5059134267277696,-6.228381776226993,1
1,-0.215240676432086,0,0,1,1,0.7788233361589852,0.12558196673042588,1
0,1.582681320802746,1,0,1,0,-0.67644407423383,-8.469804557393468,1
0,-0.10294256708059664,0,0,0,1,0.6484409520279819,2.3757298308712462,1
1,-0.18168170690377952,1,1,1,0,1.2632704321709252,-3.6787839075619604,1
0,-0.17437738653030127,0,0,1,0,0.44124778968939704,-4.851668465643635,0
0,0.8067195721532001,1,1,0,0,0.4871030024555574,-4.048669814829596,0
0,0.32243739548055206,0,0,0,1,-0.7131574964550134,-0.32854625093005413,0
0,0.8656831912184549,0,0,1,1,0.5960359180765381,-3.002473290417262,1
0,1.7190246911830132,0,0,1,0,0.08432848362774137,-6.075997900138215,0
0,-1.9356192433853199,0,0,0,1,1.4955459291051796,3.8369971573611568,1
0,0.298969039978118,0,1,1,1,2.132691128849506,-1.4805328338883672,1
1,0.5752124300819307,1,1,0,1,2.2410506772433685,-1.5749150880634792,0
1,0.3412639009867003,0,0,1,0,1.5123208119893652,-5.209213087037347,0
1,1.0843940657569848,0,1,0,1,0.6588948580301753,-1.187644494669315,0
1,1.1768937861101174,0,0,1,1,1.5022554128652397,-2.2297178988917192,1
1,-0.09320003445864518,0,0,1,0,0.2549500636237514,-2.4700327013135612,1
1,-0.8142835858875583,0,0,0,1,2.67469473628252,4.062489289092394,0
0,0.2777605554958433,0,0,1,0,-1.1804531335530737,-4.127505130801897,1
0,1.8878191801774478,0,0,1,1,-1.2301272556326794,-3.3216933985943102,1
1,1.2567667466911054,1,1,1,0,1.563587548959545,-7.618043679009926,1
1,-1.1538543551394504,1,0,0,1,1.8464555225861543,0.5056441106042835,1
1,-1.2104688405090924,1,1,0,1,2.2907418823052876,-2.601027281229805,0
1,-2.4885782978397035,0,1,0,1,4.153657738816621,7.215166082989399,1
1,0.8819484966374385,0,0,1,0,-0.023759039224934275,-6.550521485586435,0
1,-1.7481100279174784,1,1,1,0,5.546082926034703,-1.6395284585397978,1
0,1.2497256945694917,1,1,0,0,-0.8038323226538585,-5.401860604836432,0
1,-0.8432606911660315,1,1,1,1,3.1290511446807505,-1.5737590274491997,1
0,0.7382938542710823,0,0,0,1,0.4630350092673944,-0.36420774216083585,0
1,0.4420801988025963,0,1,0,1,1.4208176605055034,1.770446725108998,0
0,0.4566679519173994,1,0,0,0,-2.638305110320381,-6.267489906322563,0
0,0.8815810770977924,0,0,0,1,-0.861328570182929,3.5690148949587215,1
1,0.7736421873842226,0,0,1,1,-0.4184173611928841,-1.6681877909239031,1
1,-2.4739462555018394,1,0,1,0,4.378660687204655,-3.2519900405526263,1
1,-0.05434487662901839,1,1,1,0,3.112704748601139,-3.779196301015323,1
1,1.0006244214079163,1,1,1,0,0.02328498039572191,-6.505804980293799,1
1,-1.0875402812287944,1,1,1,0,2.955908589867691,-3.4575311546073606,1
1,-1.4251256729230815,1,1,1,0,4.0236251963974405,-2.969829741319283,1
1,-0.43583323254382855,0,1,1,0,3.017972009970557,-3.160708404457975,0
0,1.0196131555117327,1,0,1,0,-0.36310789000990473,-9.981989172893586,0
1,-0.2950255517646567,1,0,1,0,0.14593691620259364,-7.261417479561773,1
0,1.7436838182398295,0,0,0,1,-1.4120782425204945,2.8805062462154325,1
1,-0.4929943174137894,1,1,0,0,0.5079999846616567,-4.382539068248582,0
0,-0.14970279939139322,1,1,1,0,-0.31323899733747185,-6.1623390086317125,1
1,-0.7178227218440442,0,0,1,0,0.4469742880624239,-3.5477387178534245,1
0,2.156760612203093,0,0,0,1,-0.03183033952505676,1.8502544051130012,0
1,0.8219949884109892,1,1,0,1,1.6653337762884046,-0.9320829163341804,0
0,1.8124824211972281,0,0,0,0,-3.234256031345838,-3.9433426237329243,0
1,0.200652457563906,0,0,1,0,0.8462856563282483,-5.385827625738994,0
0,0.571362834070604,0,0,0,1,-1.686149421728273,-2.1589570087366674,0
1,0.09170332308774344,0,0,0,1,1.7887263053361095,2.376708276839592,0
1,0.03087171985017764,0,0,0,1,0.9214692104208265,4.505633723307573,1
0,0.7979708667349626,0,0,0,1,-2.5908509157674042,-1.933308189822268,0
1,-1.170145018734449,1,0,0,0,1.4930226768328874,-2.8430450904252735,0
1,-0.025011046053916994,1,0,0,0,0.18987055329388605,-3.6008694648216393,0
1,-0.2482142830651762,0,0,1,0,1.7638670676730674,-2.9176476081091463,0
0,-0.28302749239345293,0,0,0,1,-0.8746465833819722,-1.5216675719671549,0
0,-0.6833357438055403,0,0,1,0,1.4856950816155023,-4.43594456079576,0
1,0.5099397145049169,1,1,1,0,0.3975508484619745,-6.401278664992343,1
1,0.5394104511902763,0,1,1,1,0.49027399418233164,-0.44526244602096954,1
1,-0.8207651705037318,1,0,0,1,1.7000299853033707,-1.563134886953915,0
0,0.24627960913196847,1,0,0,0,-1.072907493586525,-6.055896778869037,0
0,1.0380353456246807,0,0,1,1,-0.5619339623815144,-3.9162189458170378,1
1,-0.78626006800717,1,1,0,0,2.8960367878454405,-1.596248342883663,0
0,2.0892259232859898,0,1,0,1,-1.3394240766739556,-1.7853834124234464,0
0,0.40727259903286794,0,0,1,0,-0.7479271586496873,-7.935290179385451,0
0,0.2831148414344634,0,0,0,1,-1.8500611740288622,-1.90816330514302,0
1,-2.5232040629225256,0,1,0,1,3.740079238458663,2.8665603400656616,0
1,0.6970341458314597,1,1,1,0,0.7775797158628063,-5.313049453086766,1
1,0.29445696559511414,1,1,0,1,0.44536274342194127,0.4165081297505556,1
0,1.9141416425027105,0,0,1,1,-0.6751991744178003,-1.0119562238466622,1
